CID	Problem	Solution	Image URL	Image Summary
2169	Loss of living beings	Many living beings will affect	https://drive.google.com/uc?export=download&id=1tLlkvIXlwzTfIXzhecVRPdJO-QgVJmDQ	- The image shows a group of four students holding a small, handmade model of a house. - This appears to be a student-made prototype or project model. - The students are likely presenting their innovation, though the specific function of the model is not clearly visible or explained by the image. - The image does not clearly support or clarify the vague problem statement ('Loss of living beings') or the solution ('Many living beings will affect').
2692	"1.அழுக்கான தயாரிப்பு சூழ்நிலை
 2.பாதுகாப்பு சேமிப்பு முறை
 3.மாசுபாடு"	"அழுக்கான தயாரிப்பு சூழ்நிலைகள்: விவசாய மற்றும் உணவுப் பொருள் உற்பத்தியாளர் பகுதிகளில் சுகாதார நிபந்தனைகள் குறைவாக இருக்கும்போது,
 
 
 2. பாதுகாப்பான சேமிப்பு முறைகள்: உணவுப் பொருட்களைச் சரியாகச் சேமிக்காத போது, அவை தொற்று மற்றும் அழுக்கால் பாதிக்கப்படலாம். நிலைத்திருக்கும் காலத்தைக் கவனிக்காமல் உணவு பாதுகாப்பு குறைக்கப்படுகிறது.
 
 
 3. மாசுபாடு: pesticides, heavy metals, மற்றும் இவ்வாறான வேதியியல் பொருட்கள் உணவுப் பொருட்களில் உள்ளதால், மக்கள் உடல் நலத்திற்கு பாதிப்புகளை ஏற்படுத்தும்.
 
 
 4. உணவு போலிகள்: உணவுப் பொருட்களின் உண்மைத்தன்மையை உறுதிப்படுத்த முடியாத போது, மக்கள் மோசமான அல்லது பாதிக்கப்பட்ட உணவுகளை சாப்பிடுவார்கள்.
 
 
 5. உணவுப் பாதுகாப்பு விதிமுறைகள்: பல நாடுகளில் உணவுப் பாதுகாப்பு விதிமுறைகள் அல்லது நடைமுறைகள் குறைவாக இருக்கலாம், இதனால் பாதுகாப்பான உணவு கிடைப்பதற்கு கடினமாகிவிடுகிறது.
 
 
 6. பாரம்பரிய விவசாயம்: மூலிகை மற்றும் மரபுச்செல்வத்தைப் பயன்படுத்தாத விவசாயம், உயர் மாசுபாடு மற்றும் அழுக்கின் ஆபத்தை அதிகரிக்கிறது."	https://drive.google.com/uc?export=download&id=1PLOsD58sQTwudJs2I2DrUhsKquzVRi4z	• The image shows a student-made physical model (diorama) representing a farm setup with components like a 'Cattle Shed', 'Water Purification Tank', and 'Rain Water Harvesting'. • It is clearly a student-made POC using craft materials. • The student aims to demonstrate an integrated agricultural system that addresses hygiene and resource management. • The image partially supports the problem statement by showing infrastructure for cleaner water and sanitation, though it does not explicitly illustrate solutions for food adulteration or pesticide contamination mentioned in the text.
5576	கிராமப்புறங்களில் LPG பயன்பாடு அதிகரித்துள்ளது. ஆனால் அவற்றைப் பற்றிய விழிப்புணர்வு அதிகமாக இல்லை. எனவே சிறியவர்கள் மற்றும் வயதானவர்கள் LPG யை பயன்படுத்தும் போது கவன குறைவாக செயல்படுகின்றனர்.	கிராமப்புறங்களில் LPG பயன்பாடு அதிகரித்துள்ளது. ஆனால் அவற்றைப் பற்றிய விழிப்புணர்வு அதிகமாக இல்லை. எனவே சிறியவர்கள் மற்றும் வயதானவர்கள் LPG யை பயன்படுத்தும் போது கவன குறைவாக செயல்படுகின்றனர். இவற்றைப் பயன்படுத்தும் போது அடுப்பை அணைப்பதற்கு மறந்து விடுகின்றனர். எனவே LPG கசிவு ஏற்பட்டு பெரிய விபத்துக்கள் மற்றும் சுற்றுச்சூழல் பாதிப்பு ஏற்படுகிறது எனவே LPG வாயுவின் கசிவு ஏற்பட்டவுடன் தானியங்கியாக LPG கசிவை OFF செய்வதற்கு Sensor உருவாக்கப்படுவதற்கான யோசனையை சமர்ப்பிக்கிறோம்.	https://drive.google.com/uc?export=download&id=11J_qyPteJ9g8eJC3zRvv4I-mPjpWIzLt	• The image shows a student-made poster illustrating the problem of LPG safety awareness. • It is a conceptual chart rather than a technical prototype or circuit diagram. • The students are conveying the sequence of events leading to LPG-related accidents, such as improper usage by elderly or children and the resulting risks. • The image effectively visualizes the problem statement, but it does not provide details on the proposed sensor-based solution or technical implementation.
6606	நீரின் அளவு குறைந்து கொண்டு வருகிறது.	நீரின் அளவை அதிகரிப்பதால் தடுக்க முடியும். நன்றாக வேலை செய்கிறது. மக்கள் அனைவருக்கும் உதவுகிறது.	https://drive.google.com/uc?export=download&id=1BL4QiLDbWN5BnCegBgXUKS7g-TIJfiFS	• The image shows a student-made prototype of a water level indicator system. • It consists of a plastic container with sensors at different levels and a control board with LED indicators and a buzzer. • The student is demonstrating a mechanism to monitor water levels, which contradicts the stated solution of 'increasing water levels' as the device only monitors usage. • The prototype is well-constructed for a school-level project, but the solution description provided by the student does not align with the functional capability of the device shown.
8527	நிறைய காட்டு விலங்குகள் இடம்பெறுகிறது இடம்பெயரும் பொழுது வாகனங்களில் சிக்க நேரிடும் அதுமட்டுமல்லாமல் வாகன ஓட்டிகளுக்கு இடையூறாகவும் உள்ளது வாகனங்கள் ஒலிகளால் பாதிப்படைகிறது ஆகவே காட்டு விலங்குகளை பாதுகாக்க காட்டு விலங்குகளின் உடம்பில் reflector பயன்படுத்தி விலங்குகள் சாலைகளில் செல்லும் பொழுது எந்தவிதமான பாதிப்புக்கு உள்ளாகாமல் பாதுகாப்புக்கு சிறந்த வழி	"Reflectorபயன்படுத்தி வனவிலங்குகள் வாகன ஒலி மற்றும்
 ஒளியை கண்டவுடன் தாங்கள் இடத்திற்குச் சென்று விடும்"	https://drive.google.com/uc?export=download&id=1NnNCA3hvOpjKvqitAN36OCeCfbOcYm6t	• The image shows a student-made physical model (POC) representing a road setup with LED lighting. • Students are actively demonstrating the model, which includes miniature structures and a road surface. • The innovation aims to use reflectors or light-based alerts to deter wildlife from crossing roads. • The image provides a visual representation of the proposed solution, though the specific 'reflector' mechanism on animals is not clearly visible in this perspective.
8698	வாய்ப்புகள் கிடைக்காதது	"எங்களுக்கு ஒரு கண் பார்வையற்றார்கள் தடுமாறி கீழே விழுதல் அல்லது எங்காவது சென்று ஏற்றிக் கொள்ளுதல் போன்றவற்றை கண்டறிந்து அதற்கான உபயோக உடையை யோசித்தனர். அந்த உடையானது எதிரில் ஏதும் தடுப்புகள் போன்றவை இருந்தால் அதில் மோதிக் கொள்வதற்கு முன்பே 
  ஒளியை எழுப்பி எச்சரிக்கை செய்கிறது"	https://drive.google.com/uc?export=download&id=154Hi6Y--Uymj57ej3mHrRZC_SjMMiHhe	- The image is a hand-drawn conceptual sketch of a wearable assistive suit for the visually impaired. - It is a student-made conceptual diagram rather than a physical prototype. - The student illustrates the placement of sensors on glasses, the chest, knees, and shoes to detect obstacles. - The sketch clearly maps the proposed solution to the problem, showing how a full-body sensor array aims to prevent collisions and falls.
9679	பெருகி வரும் வாகனப் புகையால் ஓசோன் படலத்தின் அடர்த்தி குறைந்து புவி வெப்பமடைகிறது. புவி வெப்பமடைவதால் பருவகால மாற்றங்கள் நிகழ்ந்து உணவுப்பொருட்களின் உற்பத்தி பாதிக்கப்படுகிறது.	வாகனங்களின் புகை போக்கிகளுக்குள் கார்பன் டை ஆக்சைடு வடிகட்டியை பொருத்துதல்.	https://drive.google.com/uc?export=download&id=1Vk17lOG3OCW9xW2LDk5ehHbSKLJ5qmrZ	• The image shows a student-made cardboard model of a car. • It appears to be a basic POC (Proof of Concept) crafted by a student. • The student is attempting to demonstrate the placement of a filter mechanism on the vehicle's exhaust pipe. • While the model illustrates the general idea of an exhaust attachment, it does not clearly show the internal structure or functionality of the proposed carbon dioxide filter.
10064	பேட்ரி	It was explained in our video	https://drive.google.com/uc?export=download&id=1Bh_WLaoqsnYfmoPES_2FhqJANaLlPW_n	• The image shows a group of students standing behind a table with a simple experimental setup consisting of a metal bowl with water, a small candle, a water bottle, and a small plastic container. • This appears to be a student-made POC or demonstration setup. • The students are likely demonstrating a basic science experiment related to air pressure or combustion, though it is not clearly linked to the 'battery' problem statement. • The image does not provide sufficient evidence to support how this setup functions as a battery or addresses the stated problem.
10990	மக்களுக்கு நேரடியாக நீரைப் பயன்படுத்துவதற்கு மின் மோட்டார் தேவை	Current dc motor.poor people	https://drive.google.com/uc?export=download&id=1wobSsY-5JUejlFDu9gEISTMF70LACIbv	"- The image shows a basic prototype of a small DC water pump connected to a 9V battery.
- It appears to be a student-made proof-of-concept (POC) using simple, low-cost components.
- The student is demonstrating the functional mechanism of using a small motor to move water, intended as a low-cost solution for water access.
- The image directly supports the stated solution by showing the core components (motor, battery, tubing) required for a small-scale, affordable water pumping system."
20669	அசுத்தமான தண்ணீரை நல்ல குடிநீராக மாற்றுதல்	நீர் வடிகட்டியின் மூலம் சுத்தமான குடிநீரை பெறுதல்	https://drive.google.com/uc?export=download&id=1rX7MAxr4fihnVqmg7lJu5q4MBg5D1Eyu	- The image shows a multi-stage water filtration prototype constructed using plastic containers arranged in a stepped structure. - It appears to be a student-made proof-of-concept (POC) model. - The student is demonstrating a gravity-fed filtration process where water passes through various layers to improve clarity. - The image directly supports the stated problem of purifying contaminated water and the proposed solution of using a water filter.
24811	எலக்ட்ரிக் கார்களின் விலை அதிகமாக உள்ளது. சார்ஜ் போடுவதற்கு குறைந்த இடமே உள்ளது. அதிக தூரம் பயணம் செய்ய முடிவதில்லை. வெப்பநிலை இடத்திற்கு இடம் வேறுபடுகிறது.	எலக்ட்ரிக் கார்களை பயன்படுத்துவதால் சுற்றுப்புறம் பாதுகாக்கப்படுகிறது. குறைந்த தூரம் பயணம் செய்பவர்களுக்கு உதவியாக இருக்கும். அதிக வெப்பநிலை உள்ள இடங்களில் பயன்படுத்தலாம் . குளிர் பிரதேசங்களில் தவிர்க்கலாம்.	https://drive.google.com/uc?export=download&id=1ARe7dywFPNKQsKosH0I12nOcU1jFDc9u	• The image is a handwritten note in Tamil discussing the pros and cons of electric cars. • It is a student-created document rather than a technical prototype or diagram. • The student conveys their understanding of the challenges related to electric vehicles, such as limited range, charging infrastructure, temperature sensitivity, and e-waste concerns. • The image does not depict a solution or innovation but rather serves as a written summary of the problem statement and context.
25223	என்னுடைய யோசனை EASY BOARD RUBBING. ஆசிரியர்கள் மற்றும் மாணவர்கள் கரும்பலகையை பக்கத்தில் இருந்து சுத்தம் செய்யும் போது பாதிப்பிற்கு உள்ளாகிறார்கள்.எனவே என்னுடைய யோசனைப் படி கார்களில் உள்ள wiper போல வைத்து கரும்பலகைகளுக்கு அடியில் வைத்து ஒரு switch மூலம் கட்டுப்படுத்த முடியும். இதனால் யாருக்கும் உடல் உபாதைகள் ஏற்படாது.	"என்னுடைய யோசனை EASY BOARD RUBBING. ஆசிரியர்கள் மற்றும் மாணவர்கள் கரும்பலகையை பக்கத்தில் இருந்து சுத்தம் செய்யும் போது பாதிப்பிற்கு உள்ளாகிறார்கள்.எனவே என்னுடைய யோசனைப் படி கார்களில் உள்ள wiper போல வைத்து கரும்பலகைகளுக்கு அடியில் வைத்து ஒரு switch மூலம் கட்டுப்படுத்த முடியும். இதனால் யாருக்கும் உடல் உபாதைகள் ஏற்படாது.
 
 எங்களுடைய தீர்வு நன்றாக வேலை செய்கிறது.
 
 ஆசிரியர்கள் மற்றும் மாணவர்களுக்கு உதவுகிறது."	https://drive.google.com/uc?export=download&id=1MHzpIBeCWuqiAHtQDOeZhVful3Pu7n7S	- The image is a simple hand-drawn sketch of a blackboard with a wiper-like mechanism attached. - It is a student-made conceptual diagram rather than a physical POC. - The student is illustrating the proposed mechanical wiper system meant to automate blackboard cleaning. - The sketch provides a basic visual representation of the wiper concept, supporting the stated solution, though it lacks technical details regarding the motor, power source, or mounting mechanism.
27837	"நாங்கள் ஆய்விற்காக நாமக்கல் மாவட்டம், கொல்லிமலை வட்டம் ,குண்டூர் நாட்டில் உள்ள நத்துக்குழிபட்டி மற்றும் அதனை சுற்றி உள்ள தமிழ்நாடு அரசு, பள்ளி கல்வித்துறையில் உள்ள மலைவாழ் பகுதியில் அமைந்துள்ள பள்ளிகளில் படிக்கும் மாணவர்களிடம் சென்று முதலில் கல்வி மற்றும் அவர்கள் எதிர்கொள்ளும் பிரச்சனைகள் சார்ந்த வினாபட்டியலைக் கொண்டு ஆய்வு மேற்கொண்டோம். அடுத்ததாக , அவர்களின் விடைகளில் இருந்து சில ஆலோசனைகளை பெற்றுக் கொண்டோம்.
 
  ஒவ்வொரு நாளும் அவர்கள் எவ்வகையான பிரச்சனைகளை சந்திக்கிறார்கள் என்பதை அறிந்து கொள்ளும் வகையில் எங்களது ஆய்வு அமைக்கப்பட்டது. மேலும் இந்த ஆய்வின் மூலம் மாணவ, மாணவிகள் ஒவ்வொரு நாளும் தாங்கள் எதிர்கொள்ளும் பிரச்சனைகளை கேட்டறிந்து அதன் மூலம் அவர்களின் பிரச்சனைகளுக்கு தீர்வு காணும் வகையில் எங்களது ஆய்வு மேற்கொள்ளப்பட்டது"	"இதில் மொத்தமாக 32 + விதத்தில் மாணவர்களுக்கு பயன்படும் வகையில் இந்த ப்ராஜெக்ட் வடிவமைக்கப்பட்டுள்ளது. இதை ஏழை எளிய மாணவர்களும் தங்களுக்கு கிடைக்கும் பொருட்களை வைத்துக் கொண்டு தாங்களே மிகக் குறைந்த செலவில் எளிதில் உருவாக்கி கொள்ளும் வகையில் மிக மிக எளிமையாக வடிவமைக்கப்பட்டுள்ளது. 
 
 • 1.WRITING TABLE 
 • 2. EXAM PAD 
 • 3.CHESS BOARD 
 • 4. LEAF FILE PROJECT WORK PURPOSE 
 • 5.IMPORTANTLY FILES FOR CERTIFICATE PURSE 
 • 6. LED LIGHT WITHOUT ELECTRICITY OR LOW LIGHT 
 • 7. SMALL TABLE FAN 
 • 8.VEGETABLE CUTTING PURPOSE 
 • 9.LUNCH TIME DINING TABLE 
 • 10.FIRST AID BOX ETC..
 இதில் மொத்தமாக 32+ விதத்தில் மாணவர்களுக்கு பயன்படும் வகையில் இந்த ப்ராஜெக்ட் வடிவமைக்கப்பட்டுள்ளது.
 இதை ஏழை எளிய மாணவர்களும் தங்களுக்கு கிடைக்கும் பொருட்களை வைத்துக் கொண்டு தாங்களே மிகக் குறைந்த செலவில் எளிதில் உருவாக்கி கொள்ளும் வகையில் மிக மிக எளிமையாக வடிவமைக்கப்பட்டுள்ளது. 
 எதிர்காலத்தில் இவ்வடிவமைப்பில் பல்வேறு நவீன தொழில்நுட்பத்தை புகுத்தி , மெருகேற்றி அரசுப் பள்ளி மாணவர்களுக்கு வழங்கலாம்."	https://drive.google.com/uc?export=download&id=1RBlDnBfpd-fGnW_emdH6lyfJRvGjTdz3	• The image shows two students standing next to a standard trolley-style travel suitcase. • The suitcase has a label attached that reads 'SMART SCHOOL BAG FOR KOLLEHILLS SCHOOL STUDENTS'. • This appears to be a commercially available suitcase being used as a base or representation for their 'Smart School Bag' concept. • The image does not show any of the 32+ functional modifications (like the writing table, fan, or LED light) mentioned in the solution. • The image serves as a visual introduction to the project but does not provide evidence of the innovative features or the DIY nature of the proposed solution.
