ts,worker,kind,status,latency_s,detail
2026-08-03T06:01:55.697952+00:00,20,stt,rate_limited,4.418,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:55.854712+00:00,33,stt,ok,11.452,
2026-08-03T06:01:55.926933+00:00,127,stt,ok,7.868,
2026-08-03T06:01:55.988274+00:00,114,tts,ok,14.795,
2026-08-03T06:01:56.133666+00:00,25,tts,ok,14.69,
2026-08-03T06:01:56.141883+00:00,60,stt,rate_limited,4.169,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:56.233346+00:00,112,stt,ok,6.881,
2026-08-03T06:01:56.332307+00:00,39,stt,ok,7.689,
2026-08-03T06:01:56.484388+00:00,72,tts,ok,19.085,
2026-08-03T06:01:56.544911+00:00,106,stt,ok,5.321,
2026-08-03T06:01:56.601449+00:00,90,stt,rate_limited,5.731,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:56.656552+00:00,47,stt,ok,7.091,
2026-08-03T06:01:56.736729+00:00,104,stt,ok,11.866,
2026-08-03T06:01:56.877045+00:00,13,tts,ok,17.249,
2026-08-03T06:01:56.937469+00:00,32,tts,ok,19.362,
2026-08-03T06:01:56.989779+00:00,92,tts,ok,14.886,
2026-08-03T06:01:57.211304+00:00,103,tts,ok,17.366,
2026-08-03T06:01:57.290727+00:00,29,stt,ok,6.671,
2026-08-03T06:01:57.494816+00:00,73,stt,rate_limited,3.646,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:57.612474+00:00,102,tts,ok,36.33,
2026-08-03T06:01:57.990852+00:00,9,tts,ok,24.11,
2026-08-03T06:01:58.061837+00:00,64,tts,ok,14.43,
2026-08-03T06:01:58.240398+00:00,37,tts,ok,45.26,
2026-08-03T06:01:58.315031+00:00,120,tts,ok,14.741,
2026-08-03T06:01:58.419960+00:00,16,stt,rate_limited,3.279,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:58.798921+00:00,45,tts,ok,20.697,
2026-08-03T06:01:58.813633+00:00,24,tts,ok,15.619,
2026-08-03T06:01:58.969224+00:00,89,tts,ok,45.279,
2026-08-03T06:01:59.229844+00:00,19,stt,ok,9.603,
2026-08-03T06:01:59.262516+00:00,23,stt,ok,7.189,
2026-08-03T06:01:59.269491+00:00,33,stt,rate_limited,3.414,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:59.478642+00:00,109,tts,ok,21.408,
2026-08-03T06:01:59.534923+00:00,41,stt,ok,11.657,
2026-08-03T06:01:59.542509+00:00,117,tts,ok,16.673,
2026-08-03T06:01:59.594345+00:00,77,tts,ok,17.893,
2026-08-03T06:01:59.749909+00:00,27,tts,ok,19.767,
2026-08-03T06:01:59.944552+00:00,57,tts,ok,20.988,
2026-08-03T06:01:59.997409+00:00,83,tts,ok,15.885,
2026-08-03T06:02:00.182697+00:00,32,stt,rate_limited,3.245,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:00.227585+00:00,86,tts,ok,15.945,
2026-08-03T06:02:00.284753+00:00,62,stt,rate_limited,7.124,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:00.768663+00:00,54,tts,ok,15.688,
2026-08-03T06:02:00.887202+00:00,115,tts,ok,25.829,
2026-08-03T06:02:00.947892+00:00,14,stt,ok,6.231,
2026-08-03T06:02:00.999859+00:00,53,tts,ok,13.916,
2026-08-03T06:02:01.099659+00:00,101,tts,ok,14.284,
2026-08-03T06:02:01.151492+00:00,125,tts,ok,17.293,
2026-08-03T06:02:01.324265+00:00,116,tts,ok,12.605,
2026-08-03T06:02:01.605615+00:00,120,stt,rate_limited,3.291,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:02.100666+00:00,64,stt,rate_limited,4.039,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:02.213551+00:00,15,tts,ok,21.14,
2026-08-03T06:02:02.398036+00:00,94,tts,ok,13.22,
2026-08-03T06:02:02.490092+00:00,81,tts,ok,30.838,
2026-08-03T06:02:02.537630+00:00,79,stt,ok,10.191,
2026-08-03T06:02:02.623204+00:00,4,tts,ok,20.054,
2026-08-03T06:02:02.804234+00:00,40,tts,ok,21.204,
2026-08-03T06:02:02.865071+00:00,60,stt,ok,6.723,
2026-08-03T06:02:02.866874+00:00,73,stt,ok,5.372,
2026-08-03T06:02:02.874114+00:00,100,tts,ok,18.754,
2026-08-03T06:02:03.226159+00:00,109,stt,rate_limited,3.747,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:03.287727+00:00,9,stt,rate_limited,5.297,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:03.354269+00:00,33,stt,rate_limited,4.085,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:03.411730+00:00,90,stt,ok,6.81,
2026-08-03T06:02:03.457047+00:00,77,stt,rate_limited,3.863,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:03.508057+00:00,117,stt,rate_limited,3.966,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:03.605273+00:00,27,stt,rate_limited,3.855,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:03.660821+00:00,123,tts,ok,34.101,
2026-08-03T06:02:03.846894+00:00,80,tts,ok,20.769,
2026-08-03T06:02:04.254354+00:00,54,stt,rate_limited,3.485,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:04.468009+00:00,86,stt,rate_limited,4.24,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:04.470907+00:00,125,stt,rate_limited,3.319,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:04.553351+00:00,13,stt,ok,7.676,
2026-08-03T06:02:04.626650+00:00,82,tts,ok,14.953,
2026-08-03T06:02:04.675347+00:00,99,tts,ok,14.919,
2026-08-03T06:02:04.777005+00:00,51,tts,ok,18.808,
2026-08-03T06:02:04.797397+00:00,6,tts,ok,16.479,
2026-08-03T06:02:04.862626+00:00,111,tts,ok,13.388,
2026-08-03T06:02:04.909825+00:00,72,stt,ok,8.425,
2026-08-03T06:02:05.210280+00:00,29,stt,ok,7.92,
2026-08-03T06:02:05.380727+00:00,53,stt,rate_limited,4.381,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:05.394331+00:00,50,stt,ok,17.256,
2026-08-03T06:02:05.655729+00:00,122,tts,ok,25.835,
2026-08-03T06:02:05.731191+00:00,36,tts,ok,14.354,
2026-08-03T06:02:05.785279+00:00,83,stt,ok,5.788,
2026-08-03T06:02:05.850514+00:00,1,tts,ok,12.868,
2026-08-03T06:02:05.858821+00:00,105,tts,ok,27.457,
2026-08-03T06:02:06.018282+00:00,12,tts,ok,13.891,
2026-08-03T06:02:06.028551+00:00,59,tts,ok,27.898,
2026-08-03T06:02:06.062819+00:00,64,stt,rate_limited,3.962,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:06.089379+00:00,21,tts,ok,17.662,
2026-08-03T06:02:06.097434+00:00,52,tts,ok,20.12,
2026-08-03T06:02:06.179865+00:00,40,stt,rate_limited,3.376,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:06.333729+00:00,79,stt,rate_limited,3.796,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:06.391750+00:00,37,stt,ok,8.151,
2026-08-03T06:02:06.663345+00:00,124,tts,ok,17.103,
2026-08-03T06:02:06.674344+00:00,42,tts,ok,28.569,
2026-08-03T06:02:06.750167+00:00,47,stt,ok,10.094,
2026-08-03T06:02:06.961064+00:00,81,stt,rate_limited,4.471,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:07.020188+00:00,85,tts,ok,21.117,
2026-08-03T06:02:07.285192+00:00,11,tts,ok,17.749,
2026-08-03T06:02:07.420144+00:00,31,tts,ok,14.015,
2026-08-03T06:02:07.422563+00:00,117,stt,rate_limited,3.914,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:07.714529+00:00,27,stt,rate_limited,4.109,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:07.726147+00:00,17,tts,ok,17.414,
2026-08-03T06:02:07.798998+00:00,93,tts,ok,18.067,
2026-08-03T06:02:07.927144+00:00,9,stt,rate_limited,4.639,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:08.247067+00:00,14,stt,rate_limited,7.299,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:08.342735+00:00,78,tts,ok,13.407,
2026-08-03T06:02:08.348346+00:00,101,stt,rate_limited,7.249,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:08.426831+00:00,99,stt,rate_limited,3.751,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:08.526088+00:00,82,stt,rate_limited,3.899,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:08.857662+00:00,111,stt,rate_limited,3.995,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:08.953522+00:00,46,tts,ok,24.165,
2026-08-03T06:02:09.433788+00:00,43,tts,ok,14.847,
2026-08-03T06:02:09.490349+00:00,69,tts,ok,31.88,
2026-08-03T06:02:09.719778+00:00,104,tts,ok,12.983,
2026-08-03T06:02:10.172067+00:00,66,tts,ok,16.839,
2026-08-03T06:02:10.336053+00:00,102,tts,ok,12.724,
2026-08-03T06:02:10.896046+00:00,0,tts,ok,17.129,
2026-08-03T06:02:11.572838+00:00,5,tts,ok,15.983,
2026-08-03T06:02:11.746914+00:00,127,tts,ok,15.82,
2026-08-03T06:02:12.195958+00:00,103,tts,ok,14.985,
2026-08-03T06:02:12.522061+00:00,97,tts,ok,22.903,
2026-08-03T06:02:12.539910+00:00,114,tts,ok,16.552,
2026-08-03T06:02:12.709784+00:00,22,stt,ok,28.644,
2026-08-03T06:02:12.721730+00:00,16,tts,ok,14.302,
2026-08-03T06:02:13.063175+00:00,3,tts,ok,22.255,
2026-08-03T06:02:13.581440+00:00,33,stt,rate_limited,10.227,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:02:13.880089+00:00,96,tts,ok,21.31,
2026-08-03T06:02:14.024692+00:00,89,tts,ok,15.055,
2026-08-03T06:02:14.087615+00:00,112,tts,ok,17.854,
2026-08-03T06:02:14.185300+00:00,55,tts,ok,21.997,
2026-08-03T06:02:14.243131+00:00,44,tts,ok,24.445,
2026-08-03T06:02:14.420946+00:00,107,tts,ok,25.654,
2026-08-03T06:02:14.571541+00:00,48,tts,ok,25.448,
2026-08-03T06:02:14.659329+00:00,67,tts,ok,26.17,
2026-08-03T06:02:14.969977+00:00,25,tts,ok,18.836,
2026-08-03T06:02:15.130640+00:00,65,tts,ok,21.414,
2026-08-03T06:02:15.328190+00:00,70,tts,ok,32.427,
2026-08-03T06:02:15.588314+00:00,28,tts,ok,33.206,
2026-08-03T06:02:15.702961+00:00,113,tts,ok,26.927,
2026-08-03T06:02:15.986696+00:00,13,stt,ok,11.433,
2026-08-03T06:02:16.151777+00:00,24,tts,ok,17.338,
2026-08-03T06:02:16.308389+00:00,118,tts,ok,23.084,
2026-08-03T06:02:16.698443+00:00,15,tts,ok,14.485,
2026-08-03T06:02:18.138749+00:00,76,tts,ok,24.911,
2026-08-03T06:02:18.452868+00:00,56,tts,ok,37.538,
2026-08-03T06:02:18.707225+00:00,18,tts,ok,29.996,
2026-08-03T06:02:19.508675+00:00,63,tts,ok,27.622,
2026-08-03T06:02:19.549084+00:00,80,tts,ok,15.702,
2026-08-03T06:02:19.805404+00:00,72,tts,ok,14.896,
2026-08-03T06:02:19.884681+00:00,23,tts,ok,20.622,
2026-08-03T06:02:20.571200+00:00,39,tts,ok,24.239,
2026-08-03T06:02:20.664312+00:00,2,tts,ok,37.808,
2026-08-03T06:02:21.283548+00:00,92,tts,ok,24.294,
2026-08-03T06:02:21.469265+00:00,100,tts,ok,18.595,
2026-08-03T06:02:21.479817+00:00,51,tts,ok,16.703,
2026-08-03T06:02:21.534329+00:00,54,tts,ok,17.28,
2026-08-03T06:02:21.654081+00:00,73,tts,ok,18.787,
2026-08-03T06:02:21.971689+00:00,30,tts,ok,40.081,
2026-08-03T06:02:22.220610+00:00,61,tts,ok,28.455,
2026-08-03T06:02:22.242377+00:00,77,tts,ok,18.785,
2026-08-03T06:02:22.307297+00:00,29,tts,ok,17.097,
2026-08-03T06:02:22.397577+00:00,35,tts,ok,32.406,
2026-08-03T06:02:22.454389+00:00,6,tts,ok,17.657,
2026-08-03T06:02:22.484887+00:00,125,tts,ok,18.014,
2026-08-03T06:02:22.593200+00:00,109,tts,ok,19.367,
2026-08-03T06:02:22.660151+00:00,57,tts,ok,22.716,
2026-08-03T06:02:22.673470+00:00,91,tts,ok,43.111,
2026-08-03T06:02:22.853961+00:00,123,tts,ok,19.193,
2026-08-03T06:02:23.045385+00:00,60,tts,ok,20.18,
2026-08-03T06:02:23.131484+00:00,95,tts,ok,32.542,
2026-08-03T06:02:23.194222+00:00,98,tts,ok,33.139,
2026-08-03T06:02:23.340400+00:00,53,tts,ok,17.96,
2026-08-03T06:02:23.492276+00:00,8,tts,ok,33.258,
2026-08-03T06:02:23.791440+00:00,38,tts,ok,35.976,
2026-08-03T06:02:23.985254+00:00,110,tts,ok,40.818,
2026-08-03T06:02:24.223735+00:00,49,tts,ok,33.077,
2026-08-03T06:02:24.235206+00:00,115,tts,ok,23.348,
2026-08-03T06:02:24.536894+00:00,19,tts,ok,25.307,
2026-08-03T06:02:24.585229+00:00,121,tts,ok,30.829,
2026-08-03T06:02:24.842983+00:00,45,tts,ok,26.044,
2026-08-03T06:02:24.904327+00:00,88,tts,ok,31.801,
2026-08-03T06:02:24.954864+00:00,84,tts,ok,40.669,
2026-08-03T06:02:25.089344+00:00,86,tts,ok,20.621,
2026-08-03T06:02:25.137717+00:00,119,tts,ok,32.505,
2026-08-03T06:02:25.677132+00:00,7,tts,ok,31.532,
2026-08-03T06:02:26.306963+00:00,4,tts,ok,23.684,
2026-08-03T06:02:26.682964+00:00,87,tts,ok,31.344,
2026-08-03T06:02:27.016546+00:00,34,tts,ok,37.026,
2026-08-03T06:02:27.551148+00:00,32,tts,ok,27.368,
2026-08-03T06:02:27.558726+00:00,120,tts,ok,25.953,
2026-08-03T06:02:27.666159+00:00,74,tts,ok,34.713,
2026-08-03T06:02:28.337223+00:00,68,tts,ok,37.566,
2026-08-03T06:02:29.311948+00:00,50,tts,ok,23.918,
2026-08-03T06:02:29.358755+00:00,62,tts,ok,29.074,
2026-08-03T06:02:30.227329+00:00,116,tts,ok,28.903,
2026-08-03T06:02:30.580221+00:00,75,tts,ok,34.997,
2026-08-03T06:02:30.879692+00:00,58,tts,ok,47.888,
2026-08-03T06:02:31.438829+00:00,20,tts,ok,35.741,
2026-08-03T06:02:31.453680+00:00,108,tts,ok,53.936,
2026-08-03T06:02:33.385801+00:00,126,tts,ok,49.262,
2026-08-03T06:02:33.648032+00:00,71,tts,ok,54.281,
2026-08-03T06:02:33.731692+00:00,10,tts,ok,51.69,
2026-08-03T06:02:36.932740+00:00,90,tts,ok,33.521,
2026-08-03T06:02:41.657663+00:00,26,tts,ok,50.327,
2026-08-03T06:02:45.423617+00:00,41,tts,ok,45.889,
2026-08-03T06:02:57.635511+00:00,106,stt,error,61.091,"[KAAPI] Vertex AI request timed out after 60s (code: ReadTimeout): HTTPSConnectionPool(host='us-central1-aiplatform.googleapis.com', port=443): Read timed out. (read timeout=60). The request took too long to complete — retry with a smaller payload or contact Kaapi if the issue persists."
2026-08-03T06:03:04.772895+00:00,94,stt,error,62.375,"[KAAPI] Vertex AI request timed out after 60s (code: ReadTimeout): HTTPSConnectionPool(host='us-central1-aiplatform.googleapis.com', port=443): Read timed out. (read timeout=60). The request took too long to complete — retry with a smaller payload or contact Kaapi if the issue persists."
